archetype,gene,log1p,z_scaled
arch_3,Spata13,0.02939938,0.009112198
arch_3,Spata2,0.0147008,-0.010400099
arch_3,Spata2l,0.021142526,-0.050946675
arch_3,Spats2,0.008539519,-0.0057002315
arch_3,Spc24,0.018443318,0.025683688
arch_3,Spc25,0.019217111,0.033881143
arch_3,Spcs1,0.14978005,0.09744434
arch_3,Spcs2,0.1365975,0.06877665
arch_3,Spcs3,0.07672376,-0.0073107276
arch_3,Specc1l,0.010587959,-0.03665739
arch_3,Spen,0.017443595,-0.028696649
arch_3,Spg20,0.017770544,-0.076568425
arch_3,Spg21,0.041923303,0.0094913
arch_3,Spg7,0.031643454,-0.05239109
arch_3,Sphk2,0.041990586,-0.015057977
arch_3,Spin1,0.06161788,-0.026629461
arch_3,Spint2,0.07224287,-0.050271325
arch_3,Spns1,0.029274141,-0.0071222866
arch_3,Spns2,0.006502608,-0.050549425
arch_3,Spon2,0.013253347,-0.018718746
arch_3,Spop,0.09213851,-0.08096334
arch_3,Spopl,0.005771629,-0.068736166
arch_3,Spout1,0.01597263,0.0056116963
arch_3,Spp1,0.028140627,0.088012636
arch_3,Spp2,0.161058,0.11755021
arch_3,Sppl2a,0.18427044,-0.11713946
arch_3,Sppl2b,0.010479233,-0.005926629
arch_3,Sppl3,0.028556189,0.014997136
arch_3,Spr,0.2147368,-0.012269735
arch_3,Spred1,0.0150108775,-0.036554374
arch_3,Spred2,0.011514851,-0.04203423
arch_3,Sprtn,0.0077446867,-0.0037466455
arch_3,Spry4,0.0090510035,-0.048376743
arch_3,Spryd3,0.005619542,-0.052566186
arch_3,Spryd4,0.023679504,0.04398802
arch_3,Spryd7,0.048780434,0.010627676
arch_3,Spsb2,0.027456451,0.041998353
arch_3,Spsb3,0.020508502,0.0045377435
arch_3,Spsb4,0.006185693,-0.036082428
arch_3,Sptan1,0.02324624,-0.04955674
arch_3,Sptbn1,0.043706413,0.00058653
arch_3,Sptbn2,0.053525142,-0.044146214
arch_3,Sptlc1,0.034643732,-0.015809115
arch_3,Sptlc2,0.018116545,0.005085444
arch_3,Sptssa,0.088097215,-0.051385168
arch_3,Spty2d1,0.017056797,-0.016294025
arch_3,Sqle,0.04290091,-0.033912968
arch_3,Sqor,0.111800365,0.03452929
arch_3,Sqstm1,0.19816668,0.027914885
arch_3,Sra1,0.11090831,0.018329814
arch_3,Srbd1,0.016146405,0.024405034
arch_3,Srd5a1,0.0994004,0.0077830176
arch_3,Srd5a3,0.012130449,-0.05301887
arch_3,Srebf1,0.107901916,-0.04702683
arch_3,Srebf2,0.030262053,-0.05325112
arch_3,Srek1,0.019702902,0.00018786918
arch_3,Srek1ip1,0.04710173,-0.0011615511
arch_3,Srf,0.009908712,-0.005549516
arch_3,Srgap2,0.014445894,0.006623859
arch_3,Sri,0.04747148,0.02064927
arch_3,Srm,0.035699915,0.0807704
arch_3,Srp14,0.1261966,0.09875107
arch_3,Srp19,0.07827586,0.03557216
arch_3,Srp54a,0.025253762,-0.027461398
arch_3,Srp68,0.03452802,-0.049698755
arch_3,Srp72,0.092021614,-0.038724557
arch_3,Srp9,0.25860855,0.053833283
arch_3,Srpk1,0.025933737,0.022897242
arch_3,Srpk2,0.026891373,0.015990008
arch_3,Srpr,0.11859945,-0.045226343
arch_3,Srprb,0.029566932,0.060268056
arch_3,Srr,0.08112877,-0.07325395
arch_3,Srrd,0.016687073,-0.0088371355
arch_3,Srrm1,0.066689596,-0.05509113
arch_3,Srrm2,0.13610063,0.041880045
arch_3,Srrt,0.0136585105,-0.03565009
arch_3,Srsf1,0.037351433,-0.031342357
arch_3,Srsf10,0.035401247,0.02112694
arch_3,Srsf11,0.05458804,0.036598902
arch_3,Srsf2,0.09479916,0.007297106
arch_3,Srsf3,0.061404493,-0.0054125143
arch_3,Srsf4,0.03350069,0.014510067
arch_3,Srsf5,0.14977147,-0.05595757
arch_3,Srsf6,0.07371703,-0.029761482
arch_3,Srsf7,0.034497563,0.023165964
arch_3,Srsf9,0.022974154,-0.043512933
arch_3,Srxn1,0.03388435,-0.06913699
arch_3,Ss18,0.020865807,-0.0155868875
arch_3,Ss18l2,0.12084043,0.060794897
arch_3,Ssb,0.07448597,0.10519946
arch_3,Ssbp1,0.056876164,0.091627054
arch_3,Ssbp3,0.070911914,-0.03616623
arch_3,Ssfa2,0.038810574,-0.033249713
arch_3,Ssh1,0.009948791,-0.055946164
arch_3,Ssh2,0.015555074,-0.07820984
arch_3,Ssna1,0.03633811,0.0784322
arch_3,Ssr1,0.09439418,-0.085500985
arch_3,Ssr2,0.07741957,0.0008405652
arch_3,Ssr3,0.16110294,-0.060911957
arch_3,Ssr4,0.28216827,0.20517
arch_3,Ssrp1,0.05687655,0.006377208
arch_3,Sssca1,0.023546081,0.080421045
arch_3,Ssu72,0.124033555,0.13316198
arch_3,Ssx2ip,0.013259504,0.008726482
arch_3,St13,0.27967027,-0.00640483
arch_3,St3gal1,0.058584362,0.018013516
arch_3,St3gal3,0.11123666,-0.07428767
arch_3,St3gal4,0.037832208,-0.0655254
arch_3,St3gal5,0.102832645,-0.001457925
arch_3,St5,0.033829827,0.025172183
arch_3,St6gal1,0.09928378,-0.053315125
arch_3,St6galnac6,0.035980012,-0.07944837
arch_3,St7,0.011310637,-0.012685631
arch_3,St7l,0.027729657,-0.032667488
arch_3,Stag1,0.0286155,-0.03734902
arch_3,Stag2,0.059509467,0.03669405
arch_3,Stam,0.02334435,-0.0063441833
arch_3,Stam2,0.018751059,0.011260481
arch_3,Stambp,0.014672513,-0.033168707
arch_3,Stap2,0.0322568,0.004624754
arch_3,Stard10,0.7709887,-0.1759434
arch_3,Stard13,0.020182779,0.0458844
arch_3,Stard3,0.02114235,0.005926781
arch_3,Stard3nl,0.013624897,-0.056399588
arch_3,Stard4,0.17232805,-0.08588715
arch_3,Stard5,0.113227844,-0.04453232
arch_3,Stard7,0.12900901,-0.11074188
arch_3,Stat1,0.08207132,-0.0066312696
arch_3,Stat2,0.021357056,-0.032883678
arch_3,Stat3,0.105513416,-0.10371463
arch_3,Stat5a,0.015889535,0.013860288
arch_3,Stat5b,0.046586327,0.027010469
arch_3,Stat6,0.031831823,0.013290664
arch_3,Stau1,0.055862647,-0.019703612
arch_3,Stau2,0.009795728,-0.03876892
arch_3,Stbd1,0.079783514,-0.052636933
arch_3,Steap2,0.010446301,0.0022097332
arch_3,Steap3,0.012058992,-0.004280201
arch_3,Steap4,0.04433925,-0.08380116
arch_3,Stim1,0.041243818,0.024095856
arch_3,Stim2,0.020048404,-0.046445753
arch_3,Stip1,0.02761921,0.0063802847
arch_3,Stk11,0.08074908,-0.1011807
arch_3,Stk16,0.10740894,-0.016767392
arch_3,Stk19,0.016346186,0.005030349
arch_3,Stk24,0.017781224,-0.05299039
arch_3,Stk25,0.026405947,-0.041790947
arch_3,Stk3,0.010877371,-0.030676274
arch_3,Stk35,0.010206426,0.008040027
arch_3,Stk38,0.04379916,-0.021626987
arch_3,Stk38l,0.008743901,-0.093445756
arch_3,Stk4,0.010312573,-0.035173986
arch_3,Stk40,0.047206856,0.013195163
arch_3,Stmn1,0.010892046,0.0046821665
arch_3,Stom,0.032938212,-0.102852635
arch_3,Stoml2,0.066355206,0.040511645
arch_3,Ston2,0.008840367,0.0071680536
arch_3,Stra6l,0.104284495,-0.031689506
arch_3,Stradb,0.027908774,-0.037492216
arch_3,Strap,0.08742237,-0.0066195056
arch_3,Strbp,0.050609443,-0.065505296
arch_3,Strip1,0.0129963895,0.022991471
arch_3,Strn,0.004693752,-0.05854499
arch_3,Strn3,0.045576293,-0.026767068
arch_3,Strn4,0.02070204,-0.022194175
arch_3,Stt3a,0.08129367,-0.026209738
arch_3,Stt3b,0.07253297,-0.0068559963
arch_3,Stub1,0.1004952,0.0224538
arch_3,Stx12,0.028944181,0.0048428006
arch_3,Stx16,0.010105496,-0.06785079
arch_3,Stx17,0.02372485,-0.016102856
arch_3,Stx18,0.015214089,0.0046277745
arch_3,Stx2,0.011481501,0.011643977
arch_3,Stx4a,0.05409338,0.009437963
arch_3,Stx5a,0.042784326,0.0021433327
arch_3,Stx6,0.0060297456,-0.013964554
arch_3,Stx7,0.022744944,-0.039419018
arch_3,Stx8,0.03350079,0.07126737
arch_3,Stxbp2,0.01722739,0.0110017015
arch_3,Stxbp3,0.020531772,-0.014759773
arch_3,Stxbp5,0.0060321274,-0.062161528
arch_3,Stxbp6,0.022356147,-0.030539986
arch_3,Sub1,0.17999172,0.050493978
arch_3,Sucla2,0.1116179,0.01597198
arch_3,Suclg1,0.23616153,0.11284183
arch_3,Suclg2,0.23886098,-0.14656821
arch_3,Sucnr1,0.024014192,-0.055825923
arch_3,Suco,0.027817281,0.031304285
arch_3,Suds3,0.10415437,-0.08242382
arch_3,Sugct,0.058754187,0.029419927
arch_3,Sugp1,0.0085766055,-0.03158355
arch_3,Sugp2,0.004969355,-0.039688017
arch_3,Sugt1,0.03519854,0.013229784
arch_3,Sulf2,0.008665543,-0.009824552
arch_3,Sult1a1,0.2096892,0.116476804
arch_3,Sult1b1,0.043739043,-0.030905014
arch_3,Sult1d1,0.12543142,0.022177128
arch_3,Sult2a8,0.64498544,-0.10695695
arch_3,Sult5a1,0.0068037105,-0.0023364793
arch_3,Sumf1,0.027445793,0.012246676
arch_3,Sumo1,0.07934161,0.09041073
arch_3,Sumo2,0.10928759,0.030594707
arch_3,Sumo3,0.09785086,-0.06690329
arch_3,Sun1,0.004680284,-0.03613557
arch_3,Sun2,0.033630155,-0.029980648
arch_3,Suox,0.095815726,-0.1106551
arch_3,Supt16,0.02761446,-0.020984787
arch_3,Supt20,0.0073499903,-0.032927804
arch_3,Supt4a,0.07844599,0.055973526
arch_3,Supt5,0.045530286,-0.039670568
arch_3,Supt6,0.024935085,-0.030710984
arch_3,Supt7l,0.011274477,0.051306438
arch_3,Supv3l1,0.013783312,0.022268746
arch_3,Surf1,0.040732548,0.019449621
arch_3,Surf2,0.014608339,0.0010018349
arch_3,Surf4,0.22504209,-0.13557495
arch_3,Surf6,0.008810225,-0.009202329
arch_3,Susd1,0.023828698,0.09406346
arch_3,Susd4,0.006003231,-0.01777342
arch_3,Susd6,0.043273512,-0.0025895042
arch_3,Suz12,0.037746496,-0.009241038
arch_3,Svbp,0.043791804,0.035582587
arch_3,Svil,0.031055864,-0.022626081
arch_3,Svip,0.05147215,-0.061644197
arch_3,Swi5,0.20007952,0.18900898
arch_3,Swsap1,0.0056783776,-0.024874328
arch_3,Swt1,0.030521061,-0.025801409
arch_3,Syap1,0.04932267,-0.006941198
arch_3,Syf2,0.057205476,0.026906097
arch_3,Sympk,0.023785312,0.023057377
arch_3,Syncrip,0.03738833,-0.015294035
arch_3,Syne1,0.011795073,-0.08426478
arch_3,Syne2,0.022442978,-0.044336513
arch_3,Syngr2,0.05800838,-0.07459162
arch_3,Synj1,0.0146305105,0.016129088
arch_3,Synj2bp,0.095444605,-0.06132319
arch_3,Synrg,0.018832903,-0.047807008
arch_3,Sypl,0.10628302,-0.081960306
arch_3,Sys1,0.12811784,0.04995484
arch_3,Syt1,0.01966181,-0.020283775
arch_3,Syt3,0.009017369,-0.0039314907
arch_3,Syvn1,0.032115735,-0.028142141
arch_3,Szrd1,0.077735595,-0.009075405
arch_3,Tab2,0.08711667,-0.06791708
arch_3,Tacc1,0.047619257,0.0072900997
arch_3,Tacc2,0.013491942,-0.07147012
arch_3,Taco1,0.010322705,0.02952008
arch_3,Tada1,0.016730431,-0.0016220063
arch_3,Tada2b,0.021852177,-0.02845912
arch_3,Tada3,0.0131119015,0.033315677
arch_3,Taf1,0.009164753,-0.0436106
arch_3,Taf10,0.087982915,-0.062950954
arch_3,Taf11,0.023274943,-0.05172114
arch_3,Taf12,0.027005685,0.039657608
arch_3,Taf13,0.018318055,-0.026015308
arch_3,Taf15,0.053746976,-0.051827874
arch_3,Taf1d,0.025624918,0.031200714
arch_3,Taf2,0.020777794,0.036100496
arch_3,Taf3,0.0066783093,-0.055801556
arch_3,Taf4,0.00783401,-0.008401101
arch_3,Taf5l,0.0147626335,-0.0062619355
arch_3,Taf6,0.007817986,-0.038927913
arch_3,Taf6l,0.030319216,0.025118157
arch_3,Taf7,0.0070666783,-0.00760053
arch_3,Taldo1,0.1252536,0.109636985
arch_3,Tanc1,0.0065089557,-0.058920145
arch_3,Tanc2,0.0076629575,0.019618757
arch_3,Tango2,0.03183911,-0.039431967
arch_3,Tank,0.017931173,-0.01016701
arch_3,Taok1,0.06228435,-0.024860067
arch_3,Taok2,0.023091242,0.024297215
arch_3,Taok3,0.11834893,-0.08645413
arch_3,Tap1,0.034462955,-0.0082057705
arch_3,Tap2,0.011741059,-0.002120873
arch_3,Tapbp,0.12039683,-0.087720655
arch_3,Tapbpl,0.026828008,-0.022377126
arch_3,Tapt1,0.038619395,0.03732287
arch_3,Tarbp2,0.021020265,0.006866404
arch_3,Tardbp,0.05878367,0.018614333
arch_3,Tars,0.09774487,-0.06592767
arch_3,Tars2,0.019183664,-0.06681018
arch_3,Tarsl2,0.011504897,-0.027727423
arch_3,Tat,0.6510704,-0.1327391
arch_3,Tatdn1,0.017181186,0.02924845
arch_3,Tatdn2,0.019292347,-0.07432245
arch_3,Tax1bp1,0.15531555,0.041868694
arch_3,Tax1bp3,0.016665112,-0.015393557
arch_3,Taz,0.035814453,0.016902694
arch_3,Tbc1d10a,0.016357826,0.078389354
arch_3,Tbc1d10b,0.011055015,0.030580088
arch_3,Tbc1d12,0.013894645,0.011066392
arch_3,Tbc1d13,0.024877606,-0.03287018
arch_3,Tbc1d14,0.01374912,-0.002235242
arch_3,Tbc1d15,0.054526597,-0.0011569269
arch_3,Tbc1d16,0.016500406,-0.022488024
arch_3,Tbc1d17,0.03816968,0.0048899045
arch_3,Tbc1d20,0.04902603,0.0072797835
arch_3,Tbc1d22a,0.010528161,-0.019422911
arch_3,Tbc1d23,0.010257191,-0.030399948
arch_3,Tbc1d24,0.031398855,-0.045444574
arch_3,Tbc1d2b,0.012471576,-0.05677952
arch_3,Tbc1d30,0.010092568,0.0033630962
arch_3,Tbc1d31,0.005831848,-0.022830063
arch_3,Tbc1d32,0.009851483,-0.017301325
arch_3,Tbc1d5,0.01886808,0.018608017
arch_3,Tbc1d7,0.013539065,0.03840147
arch_3,Tbc1d8,0.0028102093,-0.07193913
arch_3,Tbc1d8b,0.022290997,0.01351919
arch_3,Tbc1d9b,0.027262006,-0.041777376
arch_3,Tbca,0.25811023,0.13180038
arch_3,Tbcb,0.03282385,0.024668768
arch_3,Tbcc,0.010872063,0.033238575
arch_3,Tbccd1,0.013257502,-0.023543518
arch_3,Tbcd,0.018467508,-0.033823907
arch_3,Tbce,0.015932316,0.0063777817
arch_3,Tbcel,0.094070524,-0.061303284
arch_3,Tbck,0.017924944,-0.03953426
arch_3,Tbk1,0.025725745,-0.001264397
arch_3,Tbl1x,0.062208403,-0.027012188
arch_3,Tbl1xr1,0.043536596,-0.02123875
arch_3,Tbl2,0.010411745,-0.04643317
arch_3,Tbl3,0.009067047,-0.008237858
arch_3,Tbpl1,0.0068064434,-0.024772922
arch_3,Tbrg1,0.05694804,0.03095844
arch_3,Tbrg4,0.030107936,0.003874803
arch_3,Tbx3,0.015128199,-0.01724965
arch_3,Tcaim,0.012875202,-0.0041887863
arch_3,Tcea1,0.09005338,-0.012727223
arch_3,Tcea3,0.24136716,-0.0050212797
arch_3,Tceal8,0.05032118,0.044024106
arch_3,Tceal9,0.04229086,0.09898073
arch_3,Tceanc2,0.011738075,-0.023253204
arch_3,Tcerg1,0.009604918,-0.032780547
arch_3,Tcf12,0.022179058,-0.041713722
arch_3,Tcf20,0.01482442,-0.045808166
arch_3,Tcf24,0.018369867,0.06090688
arch_3,Tcf25,0.17754245,-0.0052431896
arch_3,Tcf3,0.008758393,-0.033203673
arch_3,Tcf4,0.029328538,0.034707304
arch_3,Tcf7l1,0.010667216,0.027496085
arch_3,Tcf7l2,0.067762844,-0.05504305
arch_3,Tcirg1,0.01892257,0.0063174246
arch_3,Tcn2,0.08972864,-0.033382848
arch_3,Tcof1,0.011738356,0.023717348
arch_3,Tcp1,0.08735059,-0.0062104184
arch_3,Tcp11l1,0.005758358,-0.033835504
arch_3,Tcp11l2,0.039136603,-0.026580406
arch_3,Tcta,0.019394826,-0.021537375
arch_3,Tdg,0.025623724,-0.031029921
arch_3,Tdo2,0.86770535,-0.062058523
arch_3,Tdp2,0.022135114,-0.05724453
arch_3,Tdrd7,0.016862437,0.014853373
arch_3,Tdrp,0.013939119,-0.030433066
arch_3,Tead1,0.012291919,-0.0124198375
arch_3,Tec,0.01727163,0.00027871225
arch_3,Tecpr1,0.01111759,0.011637596
arch_3,Tecpr2,0.0071596354,-0.006934375
arch_3,Tecr,0.184822,0.1039412
arch_3,Tedc2,0.032540783,-0.035291772
arch_3,Tef,0.07796048,-0.06901179
arch_3,Tefm,0.013448112,0.053435914
arch_3,Ten1,0.006409989,-0.03706923
arch_3,Tenm3,0.0035202166,-0.07542123
arch_3,Tep1,0.01544636,0.06444201
arch_3,Terf1,0.016064625,0.03990361
arch_3,Terf2,0.006651246,-0.036469936
arch_3,Terf2ip,0.01227363,-0.029850468
arch_3,Tesk1,0.021030186,0.058354285
arch_3,Tesk2,0.010043058,-0.050604656
arch_3,Tet2,0.0044726436,-0.065618485
arch_3,Tet3,0.02009948,-0.06471568
arch_3,Tex10,0.0055317003,-0.03845405
arch_3,Tex2,0.10534797,-0.01452527
arch_3,Tex261,0.097351536,-0.0536287
arch_3,Tex264,0.10128621,0.010136651
arch_3,Tex30,0.007287931,-0.044804953
arch_3,Tfam,0.046340894,-0.036552753
arch_3,Tfap4,0.004936538,-0.03145373
arch_3,Tfb1m,0.010212044,0.006498094
arch_3,Tfb2m,0.02866715,-0.043638572
arch_3,Tfdp1,0.009094098,-0.038506936
arch_3,Tfdp2,0.032272555,0.0595165
arch_3,Tfe3,0.02295873,-0.013841931
arch_3,Tfeb,0.004645928,-0.05700973
arch_3,Tff3,0.015686939,0.054788925
arch_3,Tfg,0.02914506,-0.041254193
arch_3,Tfip11,0.014644581,0.02471931
arch_3,Tfpi2,0.082620054,-0.055381544
arch_3,Tfpt,0.011987708,0.044581767
arch_3,Tfr2,0.22459766,-0.089750044
arch_3,Tfrc,0.009689816,-0.041551452
arch_3,Tgds,0.035600137,-0.004739231
arch_3,Tgfa,0.029904937,0.0016515069
arch_3,Tgfbr1,0.01881519,-0.06571076
arch_3,Tgfbr2,0.01149442,-0.005190643
arch_3,Tgfbrap1,0.021284092,-0.040232666
arch_3,Tgif1,0.02420851,0.042910665
arch_3,Tgm2,0.07717378,-0.016382605
arch_3,Tgoln1,0.19116536,-0.083843134
arch_3,Tgs1,0.025825385,0.0020963158
arch_3,Thap1,0.00935576,-0.006582926
arch_3,Thap11,0.022145413,-0.055183154
arch_3,Thap12,0.031431682,-0.041096766
arch_3,Thap2,0.023227364,0.04611408
arch_3,Thap3,0.011715686,-0.04267213
arch_3,Thap4,0.013378644,-0.019576944
arch_3,Thap7,0.023404157,-0.0031053545
arch_3,Them4,0.04459943,0.0131952865
arch_3,Them7,0.0139195,-0.023474935
arch_3,Thnsl2,0.053930745,0.027350562
arch_3,Thoc1,0.010570137,0.020475196
arch_3,Thoc2,0.02489675,-0.034096725
arch_3,Thoc3,0.04575598,0.08168199
arch_3,Thoc5,0.010020571,0.013518244
arch_3,Thoc7,0.12534833,0.041692246
arch_3,Thop1,0.0071570543,0.00464556
arch_3,Thpo,0.0070876013,-0.028437817
arch_3,Thra,0.010773915,-0.021496035
arch_3,Thrap3,0.059987776,-0.02481278
arch_3,Thrb,0.06587394,-0.015268587
arch_3,Thrsp,0.40364796,0.018707145
arch_3,Thumpd1,0.010826517,-0.04897928
arch_3,Thumpd3,0.020292247,0.018358286
arch_3,Thyn1,0.016505735,0.08513829
arch_3,Tia1,0.008758045,-0.025706472
arch_3,Tial1,0.05514457,-0.024371238
arch_3,Ticam1,0.011116767,0.014243139
arch_3,Tifa,0.015578036,0.031049736
arch_3,Tigar,0.0108931875,-0.025676824
arch_3,Tigd2,0.044796027,0.040759318
arch_3,Timd2,0.101953894,0.033838525
arch_3,Timm10,0.058521904,0.017938983
arch_3,Timm10b,0.08400472,0.055476345
arch_3,Timm13,0.25935647,0.12575558
arch_3,Timm17a,0.06375253,0.1199
arch_3,Timm17b,0.09155873,0.112457536
arch_3,Timm21,0.021939244,-0.008707414
arch_3,Timm22,0.023119994,-0.0124563575
arch_3,Timm29,0.038405154,-0.030581258
arch_3,Timm44,0.070643276,-0.0257515
arch_3,Timm50,0.037243076,-0.023649393
arch_3,Timm8a1,0.09892866,0.061394192
arch_3,Timm8b,0.24623986,0.14310616
arch_3,Timm9,0.05197661,-0.012404964
arch_3,Timmdc1,0.034375437,0.018119521
arch_3,Tinf2,0.023885727,0.06826565
arch_3,Tiparp,0.01700262,-0.06443225
arch_3,Tipin,0.0077425316,-0.0017787651
arch_3,Tiprl,0.025153387,0.0071453853
arch_3,Tirap,0.015714869,-0.07920854
arch_3,Tjp1,0.020786824,-0.03002493
arch_3,Tjp2,0.011278112,-0.023270667
arch_3,Tjp3,0.0174782,0.00030756136
arch_3,Tk1,0.019665603,-0.014438387
arch_3,Tk2,0.020526418,-0.02956648
arch_3,Tkfc,0.24731296,-0.014344625
arch_3,Tkt,0.13357422,-0.028588701
arch_3,Tlcd1,0.025594208,-0.036562283
arch_3,Tlcd2,0.15787171,-0.12862921
arch_3,Tldc1,0.004506536,-0.055185217
arch_3,Tle1,0.06886744,-0.08996838
arch_3,Tle3,0.015724862,-0.03247219
arch_3,Tle4,0.013066108,-0.043863848
arch_3,Tlk1,0.04894977,-0.02290383
arch_3,Tlk2,0.017688196,-0.052241076
arch_3,Tln1,0.03389167,0.019402284
arch_3,Tlr12,0.010835795,-0.046472143
arch_3,Tm2d1,0.052954566,0.014309931
arch_3,Tm2d2,0.059116032,-0.022181526
arch_3,Tm2d3,0.035140134,0.059364438
arch_3,Tm4sf1,0.013941053,-0.0035306793
arch_3,Tm4sf4,0.08114737,-0.018440114
arch_3,Tm6sf2,0.022635031,0.015633354
arch_3,Tm7sf2,0.08825471,-0.041664522
arch_3,Tm7sf3,0.073756315,-0.08557703
arch_3,Tm9sf2,0.1140818,-0.13462132
arch_3,Tm9sf3,0.18530579,-0.09433544
arch_3,Tm9sf4,0.04743825,0.025058288
arch_3,Tma16,0.014552569,0.027241997
arch_3,Tma7,0.27848795,0.07496414
arch_3,Tmbim1,0.044894382,-0.060790002
arch_3,Tmbim4,0.09447261,0.13503166
arch_3,Tmbim6,0.6942798,-0.14432497
arch_3,Tmc6,0.0060520517,-0.059683
arch_3,Tmcc1,0.051985778,0.034944393
arch_3,Tmcc3,0.017129542,0.03351344
arch_3,Tmco1,0.20261112,-0.027058832
arch_3,Tmco3,0.0032958826,-0.05154039
arch_3,Tmco4,0.0075129396,-0.06012868
arch_3,Tmed1,0.01950764,0.022670884
arch_3,Tmed10,0.18040122,-0.07161524
arch_3,Tmed2,0.21690902,-0.095728286
arch_3,Tmed3,0.03391684,0.039490495
arch_3,Tmed4,0.05196487,-0.047926467
arch_3,Tmed5,0.13779779,-0.06300168
arch_3,Tmed7,0.10760877,-0.11168492
arch_3,Tmed9,0.07626053,-0.05428149
arch_3,Tmem101,0.011413935,0.020807981
arch_3,Tmem104,0.008506384,-0.012870523
arch_3,Tmem106b,0.16789487,-0.072296925
arch_3,Tmem106c,0.020537633,-0.041662272
arch_3,Tmem109,0.028699266,0.06221853
arch_3,Tmem11,0.049953017,0.030391065
arch_3,Tmem110,0.018082606,-0.01856323
arch_3,Tmem115,0.028206356,-0.032659408
arch_3,Tmem120a,0.058894396,-0.055838287
arch_3,Tmem123,0.028416915,-0.09524271
arch_3,Tmem126a,0.0748582,0.03398621
arch_3,Tmem126b,0.026266491,0.047279928
arch_3,Tmem127,0.02687276,-0.06770026
arch_3,Tmem128,0.027360825,-0.008382555
arch_3,Tmem129,0.011480703,-0.013452524
arch_3,Tmem131,0.020150691,-0.060484055
arch_3,Tmem131l,0.021877075,0.0039570183
arch_3,Tmem135,0.098767884,-0.07962416
arch_3,Tmem140,0.02533632,0.013342836
arch_3,Tmem141,0.043270938,0.084781714
arch_3,Tmem143,0.017733708,-0.04130256
arch_3,Tmem144,0.008759805,0.025419367
arch_3,Tmem147,0.21457347,0.11689757
arch_3,Tmem14a,0.006516455,-0.049117386
arch_3,Tmem14c,0.19756429,0.046169043
arch_3,Tmem150a,0.12012506,-0.0030368278
arch_3,Tmem160,0.09917871,0.032580256
arch_3,Tmem161a,0.011817477,-0.014748738
arch_3,Tmem164,0.0031659717,-0.05721385
arch_3,Tmem165,0.005102799,-0.07154221
arch_3,Tmem167,0.15077886,0.07745144
arch_3,Tmem167b,0.021757495,-0.04378014
arch_3,Tmem168,0.026272377,0.011271561
arch_3,Tmem170,0.015136188,0.05584239
arch_3,Tmem170b,0.013734879,-0.017087087
arch_3,Tmem176a,0.18265364,0.044351682
arch_3,Tmem176b,0.230481,0.010470374
arch_3,Tmem177,0.00980356,0.035714593
arch_3,Tmem18,0.010533137,-0.014126114
arch_3,Tmem183a,0.1274834,-0.1293303
arch_3,Tmem184a,0.012129743,-0.035207435
arch_3,Tmem184b,0.022961572,0.056831863
arch_3,Tmem184c,0.010843874,-0.0455097
arch_3,Tmem185a,0.019904356,0.03165777
arch_3,Tmem185b,0.009546313,0.0022783633
arch_3,Tmem186,0.011025805,-0.0041120443
arch_3,Tmem189,0.010877673,0.013640446
arch_3,Tmem19,0.09664463,-0.07520069
arch_3,Tmem192,0.029885808,-0.027497653
arch_3,Tmem199,0.012242828,-0.008462177
arch_3,Tmem201,0.013492414,-0.0077242814
arch_3,Tmem203,0.037503928,0.030290406
arch_3,Tmem205,0.51733017,0.401779
arch_3,Tmem208,0.08335242,0.06518469
arch_3,Tmem209,0.004613704,-0.026163133
arch_3,Tmem214,0.042719766,0.015079791
arch_3,Tmem219,0.066075176,0.014526804
arch_3,Tmem220,0.025166044,0.007780033
arch_3,Tmem222,0.010771433,-0.034444198
arch_3,Tmem230,0.02506945,0.0067656552
arch_3,Tmem234,0.11702471,-0.019687735
arch_3,Tmem238,0.06463562,-0.047494248
arch_3,Tmem242,0.03885042,-0.01035884
arch_3,Tmem243,0.07110321,-0.03398198
arch_3,Tmem245,0.041920688,0.014088851
arch_3,Tmem248,0.07689854,-0.0325317
arch_3,Tmem25,0.007347573,-0.040696707
arch_3,Tmem250-ps,0.0658241,0.005299625
arch_3,Tmem251,0.00891229,-0.019499665
arch_3,Tmem256,0.37541285,0.3861443
arch_3,Tmem258,0.20575564,0.17303947
arch_3,Tmem259,0.122161,-0.054482557
arch_3,Tmem260,0.016074,-0.08225385
arch_3,Tmem263,0.013195146,-0.0005882969
arch_3,Tmem29,0.029679077,0.033744603
arch_3,Tmem30a,0.19441067,-0.09464942
arch_3,Tmem30b,0.055486653,0.0033124806
arch_3,Tmem33,0.090740636,-0.047880284
arch_3,Tmem35b,0.009961509,0.030829541
arch_3,Tmem37,0.07869795,0.040243603
arch_3,Tmem38b,0.08506518,-0.0896889
arch_3,Tmem39a,0.0066464087,-0.008157207
arch_3,Tmem41a,0.020184116,0.019387687
arch_3,Tmem41b,0.042734303,0.022943947
arch_3,Tmem42,0.023005435,0.027776187
arch_3,Tmem5,0.05182539,0.046689942
arch_3,Tmem50a,0.09194376,-0.02683447
arch_3,Tmem50b,0.004495041,-0.032863274
arch_3,Tmem53,0.022160968,-0.026395658
arch_3,Tmem55a,0.01999556,0.04339352
arch_3,Tmem55b,0.02141805,0.014620519
arch_3,Tmem56,0.22706255,-0.18162943
arch_3,Tmem57,0.04359404,-0.053901043
arch_3,Tmem59,0.24013183,-0.07677524
