X_pca_harmony_0,X_pca_harmony_1,X_pca_harmony_2,X_pca_harmony_3,X_pca_harmony_4,X_pca_harmony_5,X_pca_harmony_6,X_pca_harmony_7,X_pca_harmony_8,X_pca_harmony_9,X_pca_harmony_10,X_pca_harmony_11,X_pca_harmony_12,X_pca_harmony_13,X_pca_harmony_14,X_pca_harmony_15,archetype,iter,reference,mean_variance,variance_per_archetype,n_archetypes
0.14633802,4.207506,0.5922909,0.14677668,0.24796346,0.23021868,-0.07876282,0.08521238,0.09083605,0.21529938,0.03959766,-0.023660263,-0.1688549,-0.14649105,0.12175703,0.43578374,1,49,False,0.08547862,0.0683592,5
0.35258847,-1.341406,-0.8800195,-2.7401223,-2.002945,-1.8294607,-0.08229923,0.20276773,-0.7877286,-0.5797524,-0.061648756,-0.0465013,-0.13794152,-0.16262949,0.010558162,-0.10180473,2,49,False,0.08547862,0.2198945,5
-3.844722,-1.4581052,2.1140885,0.41641986,1.0555608,0.34858826,0.36240688,0.44510493,-0.55259556,0.23149908,-0.13990307,0.1157947,0.1596555,0.44100538,0.08635776,-0.49302375,3,49,False,0.08547862,0.08100567,5
3.3183656,-1.5241966,-2.425568,-0.5471519,2.4254892,1.1553881,0.3419933,-0.025086708,0.07982248,-0.040947136,0.083988346,0.031767868,0.12509455,0.13380773,0.12286674,-0.15279716,4,49,False,0.08547862,0.03968641,5
1.3492559,-2.0693269,0.34382316,3.292895,-2.646648,-0.644557,-0.25824952,-0.15832607,0.9797067,0.5125688,-0.021115141,0.36016285,-0.12966684,-0.02144428,-0.20697184,0.23426028,0,50,False,0.08547862,0.01844731,5
0.28652644,3.9049726,0.4384166,-0.26924425,-0.04757875,-0.05142909,0.017871728,-0.001820229,0.023612715,0.15458496,0.03955932,-0.12502417,-0.053434186,-0.14714973,0.17394988,0.3946045,1,50,False,0.08547862,0.0683592,5
0.09440707,-1.9179239,-0.9953348,-2.6785033,-1.6979029,-1.8161253,-0.1623869,0.4066372,-0.9165535,-0.6571439,-0.18859798,0.036699228,-0.115103275,0.034512624,-0.002227489,-0.019309575,2,50,False,0.08547862,0.2198945,5
-3.7952108,-0.9994923,2.2078807,0.7179753,1.2966015,0.6686976,0.28541481,0.34717703,-0.4775405,0.23115,-0.022963548,0.13287523,0.13608538,0.45136553,0.02433212,-0.53762084,3,50,False,0.08547862,0.08100567,5
3.3848827,-1.534392,-2.39019,-0.2767276,2.4192433,1.3239706,0.20769869,-0.1360161,0.22384746,0.08355203,0.0976353,-0.09120698,0.06661174,0.08372888,-0.020802174,-0.14441687,4,50,False,0.08547862,0.03968641,5
1.3758494,-2.0625944,0.26765943,3.2986288,-2.7237928,-0.5588814,-0.40396512,-0.111626275,0.9809185,0.5064202,0.057359196,0.18763347,-0.17019168,-0.049233366,-0.30365816,0.23302938,0,0,True,0.08547862,0.01844731,5
0.12898904,4.193484,0.51702857,-0.2126278,0.046648033,0.069454625,-0.06568966,0.08274789,0.026461344,0.19699296,0.016603436,-0.061744742,-0.08475177,-0.20434234,0.14392193,0.39686072,1,0,True,0.08547862,0.0683592,5
0.36588818,-1.8621091,-1.024437,-2.7146757,-1.8254703,-1.784804,-0.21247499,0.26252156,-0.8517813,-0.6725743,-0.08445571,0.012319407,-0.12864591,-0.051980074,0.019536534,-0.10543744,2,0,True,0.08547862,0.2198945,5
-3.8945704,-1.2805042,2.248516,0.605553,1.2315972,0.489954,0.40888137,0.38483512,-0.53071654,0.25860125,-0.10115348,0.124711014,0.1677506,0.49784967,0.03624227,-0.46836945,3,0,True,0.08547862,0.08100567,5
3.3280792,-1.3752103,-2.3481555,-0.26120877,2.5629303,1.2649374,0.34068942,-0.13078982,0.20276338,0.048134647,0.03601214,-0.038361095,0.10063706,0.18230528,0.043081526,-0.114466965,4,0,True,0.08547862,0.03968641,5
0.49326843,-1.9561474,-1.147481,-2.530928,-1.8773133,-1.9170175,-0.39482614,0.3319098,-0.78255767,-0.58356994,-0.033684485,-0.0046922415,-0.20223221,-0.15128124,0.0653694,0.08292577,0,1,False,0.08479569,0.018228898,6
1.195784,-2.0324502,0.48094597,3.5998828,-2.3115919,-0.66705585,-0.17925054,-0.33059052,1.062146,0.809678,-0.008792011,0.1447353,-0.09022515,0.1301564,-0.4865218,0.10989739,1,1,False,0.08479569,0.021372687,6
-1.1636614,2.7512474,0.07546346,0.16398877,-0.3376526,1.812878,-0.46776056,1.2469815,0.07540462,-1.1698024,0.05941935,0.72973275,-0.11924723,0.19069132,-0.025428308,0.17078628,2,1,False,0.08479569,0.23994353,6
0.4551704,3.480455,0.79581094,-0.44568533,0.22900814,-1.2971078,0.48793033,-0.46573374,-0.17376927,0.9332443,-0.09112105,-0.5383052,0.07080044,-0.26166227,0.1053524,0.49221468,3,1,False,0.08479569,0.1380164,6
-3.8051863,-1.8496867,2.4473264,0.37569308,1.5942348,0.1467155,0.5418381,-0.06681166,-0.69642574,0.57701427,0.0066161985,-0.12758465,0.13764578,0.39394665,0.17529367,-0.6531344,4,1,False,0.08479569,0.04504632,6
3.5603924,-1.5057305,-2.3159153,-0.3161102,2.3389034,1.3402766,0.29126075,-0.18788812,0.22563764,0.07173157,0.031751245,-0.07326218,0.116906665,0.09599121,0.08992357,-0.18035288,5,1,False,0.08479569,0.04616629,6
0.23484822,-1.8861836,-0.9648344,-2.450352,-1.8746214,-1.5705032,-0.58231986,0.2793317,-0.8092404,-0.8690257,0.12144979,0.006658949,-0.300948,-0.0986948,-0.0013360772,-0.0015813503,0,2,False,0.08479569,0.018228898,6
1.8451985,-2.1678789,0.01862687,3.2242544,-2.3958328,-0.6234968,-0.23951173,-0.42760482,1.0469204,0.8316671,-0.026705865,0.0021730028,-0.063129134,0.10320205,-0.40950233,0.068966836,1,2,False,0.08479569,0.021372687,6
-0.75576663,2.3873312,0.03918077,0.60968614,0.02751909,1.8129046,-0.68102664,0.9122279,0.1483928,-1.167394,0.2345679,0.42550874,-0.22898515,0.25063673,0.2501735,0.31299064,2,2,False,0.08479569,0.23994353,6
0.4331327,3.6202614,0.73177797,-0.72020304,0.10712509,-1.2732754,0.6216997,-0.44512752,-0.10794568,0.996886,-0.12455574,-0.34624553,0.10410605,-0.30399755,-0.06808499,0.43259063,3,2,False,0.08479569,0.1380164,6
-3.8355308,-1.7885326,2.5059187,0.5346499,1.2012812,-0.014538132,0.6922036,0.17267232,-0.617943,0.7011121,-0.26068923,0.053495333,0.22365749,0.37537068,0.10876515,-0.62968814,4,2,False,0.08479569,0.04504632,6
3.3870447,-1.5259595,-2.40297,-0.60851854,2.4368079,1.0245051,0.5180048,0.050068818,0.021132074,0.11041318,-0.081730984,-0.017580409,0.23202258,0.14606255,0.123865806,-0.20974882,5,2,False,0.08479569,0.04616629,6
-0.28981358,-2.426971,-0.8933545,-2.372065,-1.7270718,-2.07409,-0.40212685,0.028680384,-0.79662275,-0.408048,-0.45055583,-0.04809448,-0.09794977,0.059295803,-0.08125673,0.032424886,0,3,False,0.08479569,0.018228898,6
1.3147575,-2.0587223,0.3310175,3.3912075,-2.592057,-0.8585744,-0.048898708,-0.36948812,1.2131535,0.7332069,0.23302096,0.47199783,-0.06375101,-0.041874014,-0.3624573,0.19794469,1,3,False,0.08479569,0.021372687,6
0.26217026,1.8868304,-0.0768328,0.043666225,-0.6214632,1.5739545,-0.88650364,1.3340045,-0.4281991,-1.2574085,0.2619177,-0.053332396,-0.27939612,0.32160658,0.41951483,0.030987589,2,3,False,0.08479569,0.23994353,6
0.30023167,3.7941654,0.44342175,-0.60132766,0.41132325,-1.1343334,0.7435258,-0.6474042,0.06449792,0.9321172,-0.037291422,-0.15847237,0.056768995,-0.2905687,-0.11762346,0.49938977,3,3,False,0.08479569,0.1380164,6
-3.8853903,-1.0593516,2.5863247,0.8406545,1.4649892,0.6995115,0.5194892,0.24686074,-0.3414737,0.39230132,-0.021402791,0.11237698,0.16706967,0.34982413,0.08570951,-0.60294795,4,3,False,0.08479569,0.04504632,6
3.480219,-1.7068156,-2.4459877,-0.42986116,2.4701905,1.1536481,0.407282,-0.14373222,0.2740233,0.16269161,-0.013190292,-0.016396472,0.12908138,0.022800498,0.03370286,-0.14157413,5,3,False,0.08479569,0.04616629,6
-0.010455921,-2.149635,-0.81950563,-2.2217429,-2.1702065,-1.6316578,-0.34028634,0.4622179,-0.81077415,-0.69365877,-0.12075099,0.11538557,-0.2623804,-0.022404715,-0.05092872,0.03385832,0,4,False,0.08479569,0.018228898,6
1.6040444,-2.0640948,0.24781807,3.3154922,-2.4443963,-0.54859376,-0.49102816,-0.36522904,0.98371965,0.61499834,0.10504586,-0.0030441303,-0.22412865,-0.011379309,-0.28900027,0.113997325,1,4,False,0.08479569,0.021372687,6
-0.52812684,2.8415616,-0.16742013,0.3227135,0.041685924,1.9236686,-0.5267787,0.9901553,0.27504954,-1.0568471,-0.004138154,0.49694246,-0.46907347,0.39082637,0.048714764,0.032965966,2,4,False,0.08479569,0.23994353,6
0.5813529,3.3800764,0.6782926,-0.7286181,0.15985003,-1.489023,0.56959033,-0.5497938,-0.18549266,0.88829607,0.085601546,-0.44268033,0.26261735,-0.3955681,0.07612605,0.5048444,3,4,False,0.08479569,0.1380164,6
-3.8027935,-1.5137187,2.4547825,0.618983,1.372598,0.075492844,0.5285253,0.08968524,-0.6254971,0.6422117,-0.1170488,0.032175142,0.35472152,0.31270182,0.10753622,-0.5070623,4,4,False,0.08479569,0.04504632,6
3.3343122,-1.6535138,-2.3979115,-0.7264886,2.457118,1.013005,0.4383778,-0.08561572,0.055548664,0.08979082,-0.05150075,-0.010425983,0.22945651,0.14319915,0.03709978,-0.14559047,5,4,False,0.08479569,0.04616629,6
-0.06559004,-2.286564,-0.8851959,-2.299302,-2.1611488,-1.4777365,-0.3640301,0.5537954,-0.7423599,-0.7404726,-0.04387939,0.16775618,-0.17337967,-0.055628292,-0.041093215,-0.04678008,0,5,False,0.08479569,0.018228898,6
1.4228052,-1.7134506,0.3778454,3.4427607,-2.189175,-0.45219144,-0.15230073,-0.27969483,0.9960593,0.60078406,0.05647654,0.18739049,0.022667177,0.09445381,-0.4078792,0.30628324,1,5,False,0.08479569,0.021372687,6
-1.06267,3.1348796,0.108822,0.27785555,-0.12239882,1.424701,-0.21363951,1.2746522,0.13588843,-0.905175,-0.102019936,0.53787696,-0.33940792,0.030915556,0.023409195,0.12282872,2,5,False,0.08479569,0.23994353,6
0.8867277,2.9664419,0.7021981,-0.8021243,0.03115039,-1.6222262,0.36901534,-0.8446427,-0.30873552,0.9361658,0.113806754,-0.6611419,0.20954147,-0.23357254,0.049180575,0.5087049,3,5,False,0.08479569,0.1380164,6
-3.7926059,-1.7530988,2.3876655,0.40469468,1.5636388,0.13137203,0.40020806,-0.15424418,-0.64952546,0.6341575,-0.019702964,-0.09386353,0.17513591,0.37728083,0.20344445,-0.6645443,4,5,False,0.08479569,0.04504632,6
3.459831,-1.4766377,-2.3889868,-0.41117084,2.4073389,1.2426293,0.261619,-0.1256071,0.2597765,0.053061068,-0.04166206,0.009104076,0.07626948,0.14217512,0.1184724,-0.19368203,5,5,False,0.08479569,0.04616629,6
0.12286564,-2.2235637,-1.1862097,-2.730282,-1.5778698,-1.7387214,-0.20897944,0.35180432,-0.8836857,-0.65623814,-0.31934074,-0.014678873,-0.14235102,0.01087812,0.045017764,0.04565418,0,6,False,0.08479569,0.018228898,6
1.443,-2.136136,0.22110125,3.2354448,-2.9850545,-0.7721568,-0.3177984,-0.16733865,0.96594316,0.5926666,0.06378346,0.36165857,-0.31568304,-0.124549806,-0.30921283,0.17969722,1,6,False,0.08479569,0.021372687,6
-0.884218,3.1847951,0.10006038,0.025963826,-0.010332501,1.554034,-0.4163039,0.8491063,0.57077056,-0.96812165,-0.12705912,0.78972036,-0.36378226,0.27871266,0.115266785,0.300178,2,6,False,0.08479569,0.23994353,6
0.6379518,3.2241232,0.8596673,-0.6596865,-0.004495973,-1.5887581,0.5893265,-0.47841328,-0.48701847,1.0440605,0.038086254,-0.8633964,0.2493207,-0.3866678,-0.09166491,0.43018144,3,6,False,0.08479569,0.1380164,6
-3.6961179,-1.559738,2.4666493,0.8123021,1.3397235,0.25238127,0.3527191,0.10043844,-0.6984593,0.5418529,0.10941119,-0.12793481,0.24565075,0.38309604,0.18219459,-0.5925743,4,6,False,0.08479569,0.04504632,6
3.4226966,-1.5039868,-2.1915345,-0.030104183,2.3025613,1.3393269,0.2411803,-0.15346502,0.15910241,0.11358772,0.15278637,-0.0373092,0.18195336,0.15849203,0.08437376,-0.21713546,5,6,False,0.08479569,0.04616629,6
0.21259172,-2.0506537,-1.0746481,-2.5946708,-1.8092923,-1.9252341,-0.116439626,0.2505385,-1.0215772,-0.5933874,-0.16126741,0.1337876,-0.13804737,-0.02361057,-0.09333879,-0.03810693,0,7,False,0.08479569,0.018228898,6
1.1438968,-1.9023986,0.24161068,3.368673,-2.6337447,-0.56778216,-0.45134187,-0.08203732,0.8865839,0.4297117,0.12003143,0.08947107,-0.25026488,-0.0076801777,-0.21788646,0.25096098,1,7,False,0.08479569,0.021372687,6
-0.21517473,2.0119107,-0.9088333,0.21474217,1.7404528,0.63341564,-0.29051208,-0.049971245,0.2445311,-1.5367713,1.1014043,0.98488307,-0.3594095,-0.19972923,0.17166904,0.26207027,2,7,False,0.08479569,0.23994353,6
0.3276867,3.825695,0.88925517,-0.5331222,-0.52326864,-0.36359155,0.19925016,0.06761336,-0.09144528,0.89589834,-0.422274,-0.6054228,0.079431675,-0.016726322,-0.020984419,0.34222892,3,7,False,0.08479569,0.1380164,6
-3.8725204,-1.4758005,2.6802828,0.5704245,1.042192,0.6593208,0.45546985,0.48795882,-0.60022444,0.5762855,-0.22834106,-0.12846501,0.28152096,0.54894173,0.16150977,-0.57344687,4,7,False,0.08479569,0.04504632,6
3.6583033,-1.987776,-2.0355902,-0.4152517,1.9656131,1.2429626,0.37124088,0.0013922453,0.31411085,0.65128464,-0.45453408,-0.25116384,0.3458129,0.12931062,0.106064826,-0.318054,5,7,False,0.08479569,0.04616629,6
0.048517123,-2.1564686,-0.9573979,-2.5157948,-1.7973776,-1.9458134,-0.33458143,0.2681481,-0.81734216,-0.5916643,-0.13237876,-0.004818814,-0.1479444,-0.020214569,-0.031592213,-0.057714578,0,8,False,0.08479569,0.018228898,6
1.5381938,-2.1257758,0.1777431,3.1984115,-2.3360786,-1.0852469,-0.083252996,-0.65681756,1.2984178,0.83886784,-0.119364716,0.3993894,-0.1165296,-0.08429837,-0.2927713,0.19672675,1,8,False,0.08479569,0.021372687,6
0.27046037,1.831907,-0.16185066,0.63201725,-0.51544535,1.7590344,-0.7556575,1.4106358,-0.4972559,-1.1048521,0.13877492,-0.49239898,-0.341272,0.42763513,0.2794727,0.22486559,2,8,False,0.08479569,0.23994353,6
0.14022654,3.8123488,0.49386194,-0.70750135,0.37231737,-0.90306574,0.5343863,-0.60228395,0.23612624,0.7444436,-0.043791834,0.12567939,0.13279878,-0.29817086,-0.0119071845,0.3736865,3,8,False,0.08479569,0.1380164,6
-3.8781662,-1.2074497,2.566165,0.6986666,1.3303891,0.4843377,0.4436556,0.25801325,-0.47184688,0.39121178,-0.06531937,0.1633123,0.17405398,0.31226066,0.03194826,-0.48097545,4,8,False,0.08479569,0.04504632,6
3.3408191,-1.783353,-2.3891535,-0.56925106,2.433195,1.145698,0.44159627,-0.11619057,0.058929257,0.12081048,0.040020227,0.06411362,0.17506176,0.10518506,0.022676915,-0.22683625,5,8,False,0.08479569,0.04616629,6
-0.016376808,-1.6415746,-0.9356183,-2.5579658,-1.8933506,-1.3316699,-0.41877112,0.7363034,-0.9559624,-1.0143546,-0.0742816,0.08542382,-0.2950281,0.06785412,-0.103571124,-0.12539825,0,9,False,0.08479569,0.018228898,6
1.6485685,-2.0029194,0.08512914,3.0573335,-2.770454,-0.636401,-0.37916782,-0.30396983,1.0185364,0.5494444,-0.10457468,0.26852942,-0.2664656,-0.022932872,-0.17379487,0.24997334,1,9,False,0.08479569,0.021372687,6
-1.1835669,2.8753245,0.30000514,0.6868126,0.06579199,1.9739659,-0.3388356,1.138265,0.24317674,-0.92374367,-0.077686384,0.45643684,-0.26207793,0.18073845,-0.10366724,0.07493615,2,9,False,0.08479569,0.23994353,6
0.7349393,3.2642136,0.6834111,-0.8083748,0.15524757,-1.5295668,0.4542263,-0.6915113,-0.23690781,0.90436155,0.092675924,-0.4731211,0.20499772,-0.2795229,0.13983141,0.5271555,3,9,False,0.08479569,0.1380164,6
-3.6670861,-2.0872726,2.4402556,0.5450685,1.3194529,-0.26170272,0.50608593,-0.15164092,-0.65438676,0.8023076,-0.08134908,-0.09012097,0.2582649,0.34687617,0.25241095,-0.58147347,4,9,False,0.08479569,0.04504632,6
3.3645205,-1.8110151,-2.4227655,-0.37666574,2.4853168,1.120902,0.35271955,-0.18921202,0.29388687,0.15913433,0.07324038,0.021655556,0.21012186,0.09821633,-0.008025773,-0.17055151,5,9,False,0.08479569,0.04616629,6
0.34895465,-1.5064887,-0.98728275,-2.854585,-1.9057707,-1.8226398,-0.009479442,0.31529772,-0.75205034,-0.51523423,-0.12482109,0.12928009,-0.08127278,0.03520447,-0.08438902,0.03774014,0,10,False,0.08479569,0.018228898,6
1.6094887,-2.2266853,0.22340667,3.2090037,-2.7880976,-0.6429402,-0.39008576,-0.18317738,0.97821,0.6171349,0.0974379,0.13653539,-0.3035426,-0.037381627,-0.28962958,0.15724994,1,10,False,0.08479569,0.021372687,6
-2.0267203,1.880338,0.8155119,0.48189396,-0.390627,1.6202534,0.179217,2.1280303,-0.37673956,-0.9071065,-0.11643123,0.45332813,0.064580254,0.3167311,-0.23580466,0.0005886592,2,10,False,0.08479569,0.23994353,6
0.63037276,3.6981983,0.46170056,-0.31625134,0.48068705,-0.57791245,0.05402226,-0.66619855,0.18100466,0.538985,0.037061065,-0.2653213,-0.041144386,-0.24437845,0.2538137,0.43444684,3,10,False,0.08479569,0.1380164,6
-3.5446284,-2.1798463,2.118247,0.4569617,1.5070837,-0.4346566,0.14681652,-0.9158766,-0.6487599,0.5772495,-0.026604194,-0.015338996,0.12886453,0.17008844,0.25880587,-0.56120414,4,10,False,0.08479569,0.04504632,6
3.4399557,-1.4568205,-2.3514106,-0.3857182,2.420907,1.2580754,0.17853214,0.006064795,0.1336712,-0.008426372,-0.04352231,-0.14829956,0.13441621,0.15567625,0.08289799,-0.16846777,5,10,False,0.08479569,0.04616629,6
0.015433475,-1.6896359,-1.0893942,-2.5970583,-1.58924,-1.3618591,-0.55930024,0.4345779,-0.953164,-1.0377622,-0.028133426,0.17236039,-0.19962126,0.2079693,-0.098814115,-0.057448946,0,11,False,0.08479569,0.018228898,6
1.2769835,-2.2046838,0.16034555,3.259206,-2.8868983,-0.6661652,-0.4190146,-0.0058929995,0.9798887,0.6395051,-0.022892755,0.2368265,-0.33144477,-0.060837675,-0.2978947,0.19041306,1,11,False,0.08479569,0.021372687,6
-0.6316008,3.0472355,-0.09022233,0.5822167,0.3912531,1.6305878,-0.34103525,0.41193,0.5174896,-0.9585771,0.17795247,0.6218305,-0.3281608,0.21645874,0.07272761,0.27602947,2,11,False,0.08479569,0.23994353,6
0.7180555,3.1403337,0.97270256,-0.851175,-0.40321454,-1.5430892,0.57641613,-0.2648248,-0.3965623,1.1424257,0.019157734,-0.76725674,0.2736475,-0.3910856,-0.017294684,0.41746366,3,11,False,0.08479569,0.1380164,6
-3.7036338,-1.7316117,2.5541131,0.5670851,1.2984159,0.12589966,0.52808595,0.18278262,-0.7364816,0.5995174,-0.188185,-0.06415823,0.28442913,0.34381625,0.22255269,-0.61045367,4,11,False,0.08479569,0.04504632,6
3.5197957,-1.6693164,-2.3402152,-0.3354684,2.5489795,1.0654147,0.45939052,-0.20108101,0.27529392,0.27407676,-0.086833686,-0.08624321,0.2093719,-0.01850913,0.20022929,-0.13965543,5,11,False,0.08479569,0.04616629,6
-0.08886625,-2.0205693,-0.9303747,-2.7107723,-1.7419547,-1.960508,-0.20491765,0.08464734,-0.7570039,-0.4584531,-0.4077742,-0.025325207,0.012892596,-0.047204707,-0.090988055,-0.12081738,0,12,False,0.08479569,0.018228898,6
1.366885,-2.3172553,0.20529784,3.4063983,-2.6482217,-1.2114546,0.054697726,-0.6796466,1.368917,0.9630671,0.3374088,0.6130464,0.124663144,0.053263042,-0.61888534,0.20348044,1,12,False,0.08479569,0.021372687,6
1.7779323,0.6388088,-0.45300612,0.17484188,-0.41861275,1.8785367,-1.3343151,0.8719024,-0.6419894,-1.1305469,0.12847887,-0.72203463,-0.4852627,-0.06111571,0.46267867,0.3031358,2,12,False,0.08479569,0.23994353,6
-0.054477736,4.0844636,0.46093494,-0.45722243,0.27808008,-0.69670427,0.6154743,-0.19797577,0.16362652,0.72801596,-0.07705616,0.20603631,0.049922924,-0.12518473,0.020610547,0.4065582,3,12,False,0.08479569,0.1380164,6
-3.8343573,-0.91917855,2.498985,0.8592128,1.0535665,0.7770201,0.23585144,0.5355042,-0.48117775,0.1366654,-0.033127774,0.108828895,0.16918384,0.3881172,0.09539385,-0.5597229,4,12,False,0.08479569,0.04504632,6
2.9782522,-1.9066517,-2.5810473,-0.38532266,3.0703652,0.58784294,0.9801963,-0.23205467,0.412482,0.35309014,-0.08294782,0.17059521,0.1309166,0.21055815,-0.037428875,-0.2550669,5,12,False,0.08479569,0.04616629,6
-0.22165574,-2.2250524,-0.84644264,-2.3584979,-1.7771622,-1.9229072,-0.46004394,0.28575927,-0.8362064,-0.60513365,-0.269286,-0.033825316,-0.15445203,0.07347197,-0.12699938,-0.1753143,0,13,False,0.08479569,0.018228898,6
1.4169271,-2.113768,0.39670143,3.2877238,-2.686956,-0.8923571,-0.0045266207,-0.24988902,1.0730394,0.7339113,-0.0038909065,0.4213784,-0.15195158,0.054010283,-0.29024458,0.19308682,1,13,False,0.08479569,0.021372687,6
0.41003546,1.8150644,-0.30592737,0.29715905,-0.2673694,1.779279,-1.2737991,0.68990636,-0.19528666,-1.3019003,0.04748432,-0.11631521,-0.5127322,0.19800621,0.2411088,0.31191668,2,13,False,0.08479569,0.23994353,6
0.18382318,3.910839,0.5465614,-0.6412591,0.13602033,-1.0462153,0.87884146,-0.40838614,-0.02457564,1.0247221,-0.06848725,-0.062047824,0.23041046,-0.27155197,-0.037285205,0.40091985,3,13,False,0.08479569,0.1380164,6
-3.776196,-1.1089524,2.5067744,0.77033824,1.3781956,0.57898957,0.48267132,0.41000435,-0.4166394,0.42778254,0.064755924,0.12406749,0.23963389,0.37240586,0.18896401,-0.4486753,4,13,False,0.08479569,0.04504632,6
3.2915764,-1.7673082,-2.3380122,-0.5610293,2.5040643,0.82578725,0.66391855,-0.18523607,0.30718905,0.3863994,0.077286184,0.00905546,0.25922647,0.03889247,0.031243559,-0.23938657,5,13,False,0.08479569,0.04616629,6
0.40856916,-1.5845203,-0.922031,-2.5557868,-2.046147,-1.793061,-0.43112642,0.23426743,-0.77334636,-0.5813714,0.030923914,-0.027253646,-0.1573746,-0.14103852,0.057246447,-0.0014846586,0,14,False,0.08479569,0.018228898,6
1.379547,-2.0149624,0.18198308,3.372926,-2.340033,-0.33013275,-0.42541653,-0.27131552,1.0406644,0.4539373,-0.04610016,0.14196512,0.016753465,0.20388296,-0.38769296,0.20168355,1,14,False,0.08479569,0.021372687,6
0.4061413,4.0933833,0.51618004,-0.21311611,0.0017886031,0.36636686,0.036321636,0.06373876,0.08861434,0.26212585,0.025090184,0.073685884,-0.07881212,-0.1301638,0.13014574,0.57637775,2,14,False,0.08479569,0.23994353,6
-1.6448958,0.06482694,0.16947412,0.48106048,2.226401,-2.0481527,0.44671685,-0.98515654,-0.38859022,0.33201668,0.2601781,0.53457,-0.11426027,-0.13272117,-0.10942907,-0.5018762,3,14,False,0.08479569,0.1380164,6
-3.767076,-1.590394,2.629261,0.5139499,0.01039294,1.561501,0.50421137,1.3587741,-0.42031324,0.012830822,-0.2156816,-0.333714,0.13981467,0.6398837,0.118701644,-0.40106553,4,14,False,0.08479569,0.04504632,6
3.5630424,-1.4501368,-2.292206,-0.63190854,2.0091088,1.4404039,0.24517617,0.1909671,0.14232883,-0.012497123,-0.15329775,-0.25439453,0.11593476,0.11878559,0.13436396,-0.20120202,5,14,False,0.08479569,0.04616629,6
0.17271958,-1.9133824,-1.0194408,-2.5193665,-1.8277202,-1.768672,-0.39503425,0.38002324,-0.85324615,-0.72835964,0.108787775,-0.009898895,-0.29208535,-0.07533389,0.03196862,-0.0062911473,0,15,False,0.08479569,0.018228898,6
1.451527,-2.0435622,0.34721228,3.3072555,-2.406443,-0.4771038,-0.18297003,-0.25976062,1.0950962,0.61405295,0.038426634,0.36191565,-0.09246682,0.057739038,-0.5004237,0.21396509,1,15,False,0.08479569,0.021372687,6
-0.88868666,3.1159751,-0.009266653,0.13457854,-0.23989688,1.7311531,-0.42175207,0.9836867,0.3079539,-1.0156975,-0.22851723,0.58548856,-0.11845669,0.29629126,0.12705229,0.3491599,2,15,False,0.08479569,0.23994353,6
0.53982615,3.1327283,0.833365,-0.3695591,0.31000465,-1.6267304,0.66877735,-0.7014186,-0.1933595,1.0712297,0.1928496,-0.54186946,0.050298717,-0.43319103,-0.02594487,0.3513184,3,15,False,0.08479569,0.1380164,6
-3.7504518,-1.8705133,2.4338171,0.67898726,1.3216493,0.2595734,0.36262915,0.108546264,-0.74851465,0.5128542,-0.07452216,-0.04087159,0.16442941,0.4040965,0.19136271,-0.6570054,4,15,False,0.08479569,0.04504632,6
3.503984,-1.4758788,-2.3980887,-0.5360533,2.3646522,1.2663362,0.22913879,-0.023755342,0.15324083,0.11204673,-0.090463124,-0.12152485,0.18762712,0.127965,0.108914,-0.19616513,5,15,False,0.08479569,0.04616629,6
0.16961588,-1.761103,-0.89585054,-2.6395473,-1.8901814,-1.5847883,-0.3188296,0.2851865,-0.8421707,-0.7310477,-0.11024615,0.032379728,-0.018960811,0.026679667,-0.05655603,0.04631266,0,16,False,0.08479569,0.018228898,6
1.0418934,-1.995368,0.29105115,3.4581373,-2.7184606,-0.89713264,-0.2640431,-0.10964207,0.84781736,0.55178857,0.026817888,0.3481087,-0.12213169,0.0530838,-0.35166872,0.21631572,1,16,False,0.08479569,0.021372687,6
0.070525765,4.177577,0.5537592,-0.08079012,-0.24437706,0.48924583,-0.23206577,0.2214465,0.14787285,0.19958809,-0.05449306,-0.21131259,-0.12627599,-0.10735991,0.08773128,0.4040055,2,16,False,0.08479569,0.23994353,6
0.36345267,0.17277387,-1.064183,0.08743795,2.6412745,-2.121754,0.81165,-0.6647682,-0.32283384,0.12338758,0.53738767,0.8278182,-0.22228223,0.0075118765,-0.2673622,0.08854237,3,16,False,0.08479569,0.1380164,6
-3.8122802,-1.4020839,2.5095372,0.38425577,0.7269752,1.0138845,0.3222854,0.5826352,-0.47777966,0.1776295,-0.13765019,-0.11820539,0.20870636,0.35141066,0.28393307,-0.51861703,4,16,False,0.08479569,0.04504632,6
3.5859685,-1.6289513,-1.9012294,-0.3766324,1.4611049,2.0533736,-0.0042358497,0.1737204,0.30426285,0.13559645,-0.36020666,-0.44825608,0.15670383,0.110371865,0.20725834,-0.29657942,5,16,False,0.08479569,0.04616629,6
-0.029470593,-1.5052084,-0.75271374,-2.5974123,-1.8714623,-1.8978456,-0.13803172,0.3403567,-0.8433231,-0.46049467,-0.32655448,0.032297753,-0.2159328,-0.008067939,0.044471428,0.010377819,0,17,False,0.08479569,0.018228898,6
1.3583016,-2.3915825,0.26341802,3.3777199,-2.58011,-1.2382871,0.1059726,-0.5795245,1.3770893,1.0750632,0.083958484,0.58787173,-0.0065901875,0.057838596,-0.5020852,0.24023566,1,17,False,0.08479569,0.021372687,6
