X_pca_harmony_0,X_pca_harmony_1,disease
-2.7381008,-1.8660975,CM
1.602741,-0.61973464,CM
-0.009633349,-0.71749026,CM
2.840939,-2.2683053,CM
0.22263306,0.42539144,CM
-0.69366,1.9072585,CM
1.8238996,-2.14761,CM
1.6041257,-1.040212,CM
-0.58559555,1.4291153,CM
0.10769995,1.7144091,CM
0.07053781,0.42171595,CM
0.46974283,1.5213095,CM
-2.1749177,0.20530987,CM
1.4137889,0.33064312,CM
-0.29704142,2.268866,CM
1.7096746,-1.8405617,CM
-1.1890881,-2.0599473,CM
0.23145942,-2.3281345,CM
-2.333092,-0.7320754,CM
-0.43101743,1.2349659,CM
1.389171,2.1138656,CM
-1.2693229,1.9486238,CM
0.6281949,0.49041942,CM
-2.626703,-3.1278644,CM
-0.70331395,0.9943648,CM
-0.9342909,1.1307936,CM
0.79055953,0.75615346,CM
-1.4583167,1.2093837,CM
-3.4202018,-2.113931,CM
2.5506828,-0.9229543,CM
0.659578,1.7184434,CM
0.18507373,-0.62672013,CM
-1.3684576,1.2185299,CM
-2.3751273,-1.0212525,CM
1.4798032,-1.0872382,CM
-3.5439792,-3.3946397,CM
0.081182376,2.7693634,CM
-1.0861675,3.0100694,CM
-1.2884706,2.3851187,CM
-3.331746,-1.7942626,CM
-0.77503276,-0.27988756,CM
1.4603285,-2.000357,CM
1.1288157,-0.67035764,CM
0.57173955,-0.8013323,CM
-1.3969202,1.901802,CM
-0.6184034,2.68301,CM
0.16511042,-1.8751495,CM
-0.6679112,0.4080008,CM
-0.7224404,-1.4807216,CM
-1.7380847,0.74842507,CM
0.15892652,-0.8495372,CM
2.7174892,-2.6657228,CM
0.16792798,0.69937557,CM
-0.03617674,1.1087693,CM
-0.16818061,3.0577047,CM
-4.02472,-2.6677496,CM
2.2398946,-0.7319675,CM
0.5989989,0.41790882,CM
0.3924597,2.4934285,CM
2.7864869,-0.725489,CM
0.1840227,0.35836872,CM
0.6561336,0.5605557,CM
0.6897677,-1.4208951,CM
-1.4910378,0.56771547,CM
1.6604065,-0.5834026,CM
-1.0334215,0.46262425,CM
0.12937303,-0.103866465,CM
0.7126183,-1.1534072,CM
-1.4922086,1.3543692,CM
-0.7513874,0.22405498,CM
0.9722545,-2.0669267,CM
1.1968577,-0.21359459,CM
1.2719125,-0.8913851,CM
-0.4812741,0.8635234,CM
-0.050019093,2.8881214,CM
-1.87263,1.5230945,CM
-0.65462,-0.22296324,CM
-0.963459,1.1230686,CM
-1.2502606,2.1888475,CM
0.31176528,-0.9279102,CM
-0.3247121,0.701687,CM
2.3558698,-1.4587172,CM
-0.016714092,1.5095377,CM
1.4675215,-2.7634604,CM
-0.4833325,0.74501336,CM
-1.8073881,0.08657175,CM
0.6329879,1.9681996,CM
-2.3921957,-2.94687,CM
2.4344823,-0.38394484,CM
0.617689,-1.3576075,CM
-0.7843388,1.2278788,CM
-1.6088498,-1.5653138,CM
-1.2073408,-0.79077464,CM
-2.839536,-1.8487993,CM
-0.8720298,1.5277773,CM
0.3047889,-1.683433,CM
-0.62221855,-1.6871647,CM
1.0338756,3.1745844,CM
-1.3319752,0.34672463,CM
-0.7025884,3.2958481,CM
-0.6786399,2.5851424,CM
-1.3866061,0.6573269,CM
-3.3213189,0.49484003,CM
-0.538512,-0.28077102,CM
-1.9186631,0.9067714,CM
0.63360715,0.23660637,CM
0.4740424,0.08255286,CM
-1.3064039,0.38488993,CM
-0.53378487,1.2320307,CM
-0.24547248,2.20955,CM
-2.3848128,-0.74921525,CM
0.5357818,0.87485284,CM
0.9162885,-0.607903,CM
-1.6000534,-0.25584424,CM
-0.8539148,1.4637192,CM
-0.32099771,0.40310168,CM
0.63424414,1.6418364,CM
-1.4034207,-1.5549544,CM
0.627447,1.9212015,CM
-0.497407,0.7109976,CM
-1.5766512,-1.0322355,CM
-1.9102334,-0.74280477,CM
2.2260659,-1.2092379,CM
-1.6401927,-1.8239456,CM
1.8310801,-0.4406772,CM
1.8732103,-1.71362,CM
-0.05163328,1.9414728,CM
0.20645899,0.13809876,CM
0.89468974,-1.391991,CM
-2.728805,1.5474732,CM
-1.5373073,2.0833912,CM
-0.66652274,0.31328002,CM
-2.019941,0.5096898,CM
-1.5174216,1.7033195,CM
-1.7689873,1.4100367,CM
-0.32263762,2.0332468,CM
-0.46001258,-0.29423803,CM
0.90257406,-0.5124951,CM
2.7164004,-0.8708938,CM
-1.1336881,1.4528227,CM
0.14430861,1.927864,CM
0.31933925,-0.05161119,CM
-2.209215,-1.0908753,CM
-2.8088675,-1.8285065,CM
0.4327192,2.8777745,CM
-1.5403408,1.5119532,CM
0.027897663,0.3208687,CM
0.11722833,-0.08252757,CM
-0.18643188,1.0680223,CM
2.2848575,-1.6530772,CM
1.7098999,-1.9477682,CM
-2.8290048,-0.09827164,CM
-3.0026064,-0.20816378,CM
-1.226738,0.71768725,CM
0.51818556,2.4044447,CM
-1.4690487,1.776724,CM
-0.18418893,0.4545526,CM
1.6212398,-0.73058724,CM
-0.33374944,2.2366514,CM
-1.0648203,0.45502493,CM
0.13118953,0.3589125,CM
0.2613335,0.0137682855,CM
-0.38853773,2.0174937,CM
-1.9592041,-0.6496586,CM
-0.64068174,1.3661213,CM
0.40885395,-0.8268672,CM
2.244849,-1.6557108,CM
-0.21759626,0.84495944,CM
0.14889933,0.4121049,CM
-2.6843276,0.6902463,CM
-0.41085947,1.7613728,CM
-1.2784952,-0.091286935,CM
-0.035411578,2.6201868,CM
-1.0048604,2.4671557,CM
-0.064021625,-2.475401,CM
2.3668137,-0.4483576,CM
-1.2540499,-0.17455064,CM
-2.512898,0.29614782,CM
2.4812026,-2.4536006,CM
0.50535804,1.8349658,CM
-0.3126542,-1.0394642,CM
-2.9527771,-0.9785085,CM
-1.443531,-0.54561055,CM
-0.061406065,0.22139452,CM
0.82110804,-1.2431566,CM
0.6694641,-0.040524058,CM
1.9414412,-2.3899875,CM
-0.73165804,2.265965,CM
0.7735068,-0.26859212,CM
-1.483183,0.07086131,CM
-2.341703,-2.2071292,CM
0.060554326,-1.5205598,CM
-2.4521163,1.0775201,CM
1.3546449,-0.64273924,CM
0.8475772,-0.03978503,CM
-0.9743798,2.7933133,CM
-0.3904863,1.885467,CM
2.3905642,-1.4686583,CM
-0.9927965,2.498313,CM
-0.8143668,2.6239803,CM
0.042415857,-0.054735184,CM
0.4831122,-0.3301256,CM
-0.60063344,1.5024581,CM
1.8911948,-1.0754324,CM
-1.6226724,0.5381767,CM
0.87382823,-0.450465,CM
-1.477931,0.11394388,CM
0.85605276,2.8474524,CM
-2.293033,1.2376583,CM
-0.86334383,0.33216795,CM
-0.27561,2.9392996,CM
1.7865462,-1.6917895,CM
-1.1289808,-1.2971184,CM
-0.5132207,-0.2321215,CM
-1.805581,-0.33631295,CM
-0.7293258,0.15214227,CM
1.2570006,-0.83671796,CM
-1.6942065,-0.41055354,CM
0.3731731,2.6309075,CM
0.17179976,-1.3470672,CM
0.49262524,-0.38388732,CM
-2.0476544,-1.9483873,CM
-1.4051471,-0.5401457,CM
0.038326204,-0.22785565,CM
-1.311303,1.9197111,CM
-2.5364904,0.6552211,CM
0.07249481,2.9361496,CM
-2.185504,1.1324109,CM
-1.8879567,0.7534302,CM
0.33496064,-0.32166466,CM
-1.7208244,0.5505005,CM
-2.3116755,-2.0271163,CM
-3.6166046,-0.8375601,CM
-0.93045616,2.3139055,CM
0.9863346,2.5783408,CM
-0.62659955,-2.498737,CM
-0.31325468,0.33587047,CM
-0.12876637,0.38330078,CM
0.4356545,1.888418,CM
0.44929168,2.4466825,CM
-2.1270728,0.9759819,CM
-1.5141119,1.2840571,CM
-0.19600047,0.5608479,CM
-0.9172448,1.1492503,CM
0.32904723,-0.38726094,CM
-2.48574,-1.2412632,CM
0.133266,2.2107162,CM
-1.8641503,0.707561,CM
-0.5826227,1.8201616,CM
-0.37574944,2.4039545,CM
-0.98017263,-0.35723737,CM
-1.9278772,0.7754336,CM
-1.2141724,1.7161597,CM
-2.66054,-0.3616586,CM
-1.9619104,-0.7544898,CM
-3.0017412,-1.8913672,CM
0.30388913,2.7711935,CM
-1.2429857,0.49687734,CM
1.033971,-1.1343124,CM
-1.941236,1.960803,CM
0.23462836,0.9331245,CM
-1.4526147,-0.24220511,CM
1.1988095,0.53056896,CM
-0.6140475,1.1448548,CM
-1.5292999,1.0976268,CM
0.17955469,0.58604324,CM
1.1616572,0.5920167,CM
0.5013436,-0.9435981,CM
-0.22866262,1.2250547,CM
0.23229785,1.584436,CM
0.72534543,1.272283,CM
1.5678678,-1.0281216,CM
-0.2823011,0.1487306,CM
0.13166967,1.113322,CM
-0.06551353,2.1114118,CM
0.31069073,0.06625791,CM
0.88678324,0.5481568,CM
-0.5300782,3.4358835,CM
1.5378927,-0.28257954,CM
0.38581356,1.4238064,CM
1.2824812,0.4452896,CM
-2.7446012,-0.81285983,CM
0.7351321,1.5764744,CM
-0.3545408,1.0483027,CM
0.17344046,2.8395817,CM
-1.9323245,0.59029305,CM
-1.1332008,-0.06909144,CM
0.104451776,0.1439982,CM
-0.67004704,1.5118239,CM
-0.5932129,2.275508,CM
-0.2468659,3.4883318,CM
-2.0361555,1.4327654,CM
-0.4613281,0.43683374,CM
-2.9421732,-1.1290563,CM
-0.441807,2.3261745,CM
-1.4771806,1.6186491,CM
-0.78486264,2.7668362,CM
1.2864095,-0.099870265,CM
-0.65476674,1.0498701,CM
-2.418654,0.607949,CM
-1.5221417,0.06996538,CM
0.46510476,0.5623469,CM
-0.5081664,0.7764085,CM
-0.2819839,1.347227,CM
-0.06934748,1.1855942,CM
0.4328979,-0.17796072,CM
1.7713805,-0.4768203,CM
-0.87538064,0.5984546,CM
-1.3487322,-1.5950284,CM
0.14549182,1.7246797,CM
0.53704387,-0.004934437,CM
1.9711148,-1.5539066,CM
-0.23579004,2.0037856,CM
-1.8984331,0.6811673,CM
1.1445543,-1.1319293,CM
-0.3296295,0.9810866,CM
0.9292547,-1.8758223,CM
-1.4633083,-1.7300346,CM
-0.8566357,0.4767611,CM
-0.71482956,0.37700227,CM
0.26586083,0.73996025,CM
-1.2206826,1.0188435,CM
-1.6950982,1.0469971,CM
-1.234719,2.155724,CM
-0.5966543,2.5286653,CM
-1.2018213,1.0822664,CM
-2.5493765,1.4767351,CM
-0.83961815,0.045830492,CM
-3.051195,0.079547435,CM
-0.4186885,0.4635175,CM
-0.7179234,1.5997747,CM
-0.030050447,1.4049323,CM
1.3671683,-2.514792,CM
1.36353,-0.7778721,CM
0.1916264,1.7902806,CM
-1.8493006,0.9968748,CM
0.67934906,-0.40818122,CM
-0.07017328,0.52940357,CM
-0.007838445,2.1451309,CM
-1.1667105,1.9304938,CM
-1.5936887,0.9573155,CM
-0.91253424,0.79008067,CM
-0.40399107,-0.39116058,CM
-0.24280642,0.46139812,CM
0.41486007,0.09468772,CM
-0.61070055,-1.5661588,CM
-0.5970215,2.686711,CM
0.38632897,2.1807942,CM
-0.3997002,0.041867558,CM
-2.7514038,-2.0999084,CM
1.7508905,1.2551807,CM
-2.9694135,-0.1317592,CM
-0.616774,-0.48413095,CM
-1.6640953,-0.45963746,CM
0.052243102,1.1614311,CM
-0.024791148,2.283401,CM
-0.59905446,0.17980859,CM
1.8738039,-1.2581547,CM
-0.59687287,1.8895361,CM
1.7545601,-1.1130139,CM
0.95294106,-0.20399131,CM
0.25761133,2.312712,CM
0.7432169,0.5102553,CM
0.8983461,0.86862594,CM
-1.0152719,2.9076338,CM
0.80326843,-1.1223696,CM
0.6906277,-1.9766102,CM
-2.132197,1.7720876,CM
-1.0684551,1.5181861,CM
-1.0048285,1.1063923,CM
-1.4308794,-1.3343092,CM
0.30134895,1.0030787,CM
0.7471649,0.5924564,CM
-0.20688781,2.4575393,CM
1.6830685,-1.9554764,CM
0.81135905,0.31938773,CM
0.858831,0.1583885,CM
-1.0561963,-0.36578783,CM
-0.41668254,1.4507178,CM
-0.31252015,2.6223361,CM
-0.7560648,1.0910882,CM
-2.0542555,0.43893352,CM
-1.461209,1.009689,CM
0.615255,-1.1450769,CM
-1.4454554,1.4854553,CM
-0.25590667,0.71766967,CM
0.24142411,-0.030361045,CM
-0.53647935,1.1039135,CM
-0.67400116,1.4707198,CM
0.5895766,-0.8727568,CM
0.22000004,0.55648506,CM
0.5857708,2.8454168,CM
-0.4844093,1.0488441,CM
-0.78493816,1.6188564,CM
1.2929887,-1.3080344,CM
-0.03891219,0.6722808,CM
-1.1546558,-0.9264846,CM
-0.053394947,0.83285093,CM
-0.8194273,1.8760229,CM
-1.94265,-1.6560361,CM
0.9688419,3.2098172,CM
-0.9494844,0.37708923,CM
-0.7530619,0.6929657,CM
-0.28071046,0.7383588,CM
-1.8018312,-0.28322735,CM
1.887308,-1.7698244,CM
-0.75300276,1.0674434,CM
-1.3980643,2.3182023,CM
-0.8788973,2.3864906,CM
0.16684295,1.4983813,CM
-0.53529865,2.0598216,CM
0.3664475,0.51895,CM
-0.050820738,-1.4169266,CM
-2.7506816,1.088942,CM
1.9915626,-2.4935932,CM
1.5442661,-0.20569405,CM
0.31085354,-1.270933,CM
-0.92542005,1.342309,CM
-0.91191894,-0.9612083,CM
-1.7362529,2.3846571,CM
-0.6756504,0.7973468,CM
2.0782602,-1.2159041,CM
-1.1148959,0.77589965,CM
-0.7958866,-1.4586086,CM
0.7260187,0.539899,CM
-0.4659281,1.169686,CM
1.5874442,-1.19201,CM
-0.96055967,0.7948533,CM
0.4933696,0.7336419,CM
-0.2193069,1.2429214,CM
-1.6647714,1.7262884,CM
-0.081959344,1.4178634,CM
-1.333967,0.5217484,CM
-2.4447207,0.29791608,CM
-2.3245888,-1.7690457,CM
0.57923114,0.821192,CM
-2.3345938,1.1723026,CM
-0.045822132,-1.5350354,CM
0.09915339,-0.09391629,CM
-0.20018107,-0.63473535,CM
-0.73100865,1.3804867,CM
-1.42238,0.13361298,CM
-0.3504609,1.6537306,CM
-1.5620748,-0.9037766,CM
-0.9025131,0.0962274,CM
0.58835006,3.162751,CM
-0.6374011,0.39121845,CM
-2.6173582,-1.204188,CM
1.4005072,-2.1066325,CM
0.80644643,2.3358834,CM
-1.3885803,1.5621322,CM
0.07601061,0.8902312,CM
-1.6891348,1.3998307,CM
-2.2930152,0.8558271,CM
0.050856274,-0.42069405,CM
0.21966705,1.7658274,CM
1.7338878,1.1531142,CM
-0.54073584,1.1850544,CM
0.029361049,3.0434134,CM
-1.5035326,1.3863983,CM
0.9537712,0.09856202,CM
-0.811513,-1.673036,CM
-0.6285851,1.790522,CM
-0.098453924,0.60555613,CM
-1.2089428,2.8632367,CM
-0.2505292,3.0781176,CM
-0.8020418,2.0584536,CM
-0.79755914,0.7120419,CM
-1.2505597,-0.011622222,CM
2.11139,-2.1895986,CM
-1.6954558,0.378651,CM
-2.1579642,0.624013,CM
-1.6045449,1.8040434,CM
-0.11144006,0.73329693,CM
-0.8347531,1.4766053,CM
-1.2021453,1.7254523,CM
0.52523154,1.9807842,CM
-0.8694621,1.8213307,CM
-1.0149324,0.3048091,CM
-0.36398557,1.3236653,CM
-0.17253983,0.44554394,CM
0.029950596,2.0987504,CM
0.027755914,-0.46985316,CM
0.57014966,-0.039637867,CM
1.8349274,-1.760088,CM
-1.3589091,-0.23576888,CM
-0.7426704,-2.0055082,CM
-2.0257986,-1.6261052,CM
0.49546134,0.3691242,CM
-1.2254405,-0.32767218,CM
-0.1940012,1.4336959,CM
2.5202916,-2.6480753,CM
1.7364864,-2.5890818,CM
-1.3997191,0.25243998,CM
0.8913778,3.0753348,CM
2.3118393,-2.0991626,CM
-2.1699743,1.2428536,CM
-1.4828686,-0.58021975,CM
-1.1316193,1.1300582,CM
-0.6911818,1.8448379,CM
-1.707287,-0.6900945,CM
0.35310566,2.518804,CM
-1.8124312,0.8468682,CM
-0.5125336,1.6156299,CM
-1.0942184,0.86613786,CM
1.3527166,-1.4887903,CM
-0.93712765,2.5120509,CM
-0.42255867,0.5052717,CM
-0.967949,-0.26020968,CM
0.7199177,2.7827303,CM
-1.2580434,2.038692,CM
-1.939849,-1.1889718,CM
-1.0810719,0.70271635,CM
-0.64540625,-0.12480801,CM
-0.65278876,1.0451792,CM
-1.9111341,-1.2416667,CM
-2.3087978,0.902812,CM
0.19252463,2.1060948,CM
-1.8429387,2.4417324,CM
-0.11565983,1.0743445,CM
-0.1823475,-1.2155939,CM
-2.6201274,-1.0730339,CM
-0.7884516,2.2019973,CM
0.19411993,0.3264311,CM
-1.7204374,0.72844476,CM
-0.79490465,1.3378654,CM
-0.50159395,0.51053506,CM
-2.5706542,-2.5982852,CM
0.5810893,-1.0391244,CM
-0.3405584,-0.82100636,CM
-0.43825504,0.52537495,CM
0.46721807,0.74746275,CM
0.4536661,3.415383,CM
-0.6100213,0.12950484,CM
0.9560377,0.33059776,CM
0.47966498,1.1173404,CM
-0.9873219,0.6652453,CM
-1.2972906,3.453641,CM
2.493752,-1.8503112,CM
0.5288081,-0.7357449,CM
-1.5402567,2.2922432,CM
-1.0697099,1.8981667,CM
0.10632061,2.1782522,CM
-1.0188813,1.3886526,CM
-1.4433259,2.1871324,CM
1.6299244,0.055536125,CM
-0.7690276,0.65270436,CM
-0.5489472,0.869101,CM
-0.718446,1.3955989,CM
-1.6263896,0.5158683,CM
-1.0263592,2.8053393,CM
-1.7932944,0.49946943,CM
-2.892337,-3.230103,CM
-1.401827,-1.6943618,CM
0.044621147,1.9513919,CM
0.99659467,-2.6864164,CM
-1.1291023,0.22168152,CM
-0.6790564,-0.44170144,CM
0.13978508,2.5976634,CM
-0.6315156,0.62679034,CM
1.034287,-2.2463007,CM
-1.3074665,2.96666,CM
-0.14635053,1.1498864,CM
-2.7007148,-2.2494662,CM
1.6702919,-1.7558147,CM
-1.063972,-1.343463,CM
-0.83576,1.4034358,CM
-0.7397459,1.4312803,CM
0.13311258,0.19310458,CM
-1.9164691,1.1505313,CM
0.14425659,0.4467121,CM
0.65471256,1.3469926,CM
0.8842299,-0.5060994,CM
-0.5132858,-0.3103489,CM
0.7755067,2.0673401,CM
-0.45189673,1.5954862,CM
0.82778275,0.6306673,CM
-1.1273439,-0.42911768,CM
-0.80275744,0.26925284,CM
0.922117,-0.98732907,CM
1.4694858,-1.2776759,CM
0.48471776,0.2919698,CM
0.27664036,-1.7328358,CM
-0.05060646,-1.1651857,CM
-0.14041711,1.110892,CM
1.1713753,-1.2476898,CM
0.8045621,1.1350386,CM
-1.0217637,0.66445035,CM
0.5424525,-1.3231357,CM
1.5551786,-0.6593384,CM
0.42287436,2.5402374,CM
0.89832187,-0.67627865,CM
-1.0841522,1.6859862,CM
-2.154668,-3.8659914,CM
-2.4768262,-1.1906437,CM
-0.4601591,1.2984562,CM
-0.1809851,2.0888977,CM
1.2112725,-1.8107238,CM
0.4749651,-0.02211075,CM
-3.264523,0.3176792,CM
-0.3532721,-1.9331627,CM
-1.2323498,0.03461157,CM
0.7835072,0.18662171,CM
0.29087523,-1.0107802,CM
-1.860928,0.00080676505,CM
-0.22203918,0.13243547,CM
-0.9881233,-0.8913198,CM
0.1821119,0.40901387,CM
-1.4480145,0.1626044,CM
0.9779807,1.2008909,CM
-1.4620647,0.75204664,CM
-0.2938491,0.556764,CM
0.5403174,-2.4946766,CM
1.3646215,-0.7755588,CM
-1.0404613,0.9848055,CM
1.2229795,0.7780036,CM
1.6633631,1.2868192,CM
-0.82289356,1.6635864,CM
-1.2395549,-0.2056789,CM
-0.26827335,2.1422737,CM
-1.6670886,2.1887555,CM
0.07271234,-1.4256898,CM
-0.029171534,0.59365183,CM
1.6938053,-2.1272106,CM
1.0599551,-1.8460288,CM
0.10339201,0.19742033,CM
-1.9829601,-0.6771983,CM
-0.16009612,-1.2160902,CM
-0.5815106,1.2706155,CM
0.015439672,0.008042824,CM
-1.4529485,-1.4702774,CM
-0.32409883,0.026676405,CM
0.22753446,1.069667,CM
0.4734598,2.5775075,CM
-1.1007607,0.32651007,CM
-1.7783821,-1.182118,CM
1.0857524,1.0360779,CM
-0.36200845,-0.08740955,CM
-1.1029456,-1.7466334,CM
0.68891007,0.50682235,CM
0.24490298,1.2080815,CM
-2.4061522,0.6997122,CM
-1.0094112,2.6829193,CM
-1.0122635,0.23576304,CM
-1.6441619,0.37627178,CM
-0.04976345,1.2828268,CM
-0.41277638,-0.1942613,CM
-0.22096798,0.787479,CM
0.68314934,2.3359406,CM
1.4490508,-1.7734371,CM
0.78633624,-0.83636415,CM
0.14961247,-1.8705231,CM
-1.9383044,0.7768828,CM
0.034663875,-0.63798636,CM
-0.5393684,0.6427277,CM
0.5524936,-0.62406266,CM
1.0218318,-1.0529422,CM
0.90926695,-1.2360042,CM
-0.026346467,-0.7081745,CM
-0.42262277,-0.4662301,CM
-0.26383317,1.0044513,CM
-1.3614148,-0.8453712,CM
-0.89624184,1.2942314,CM
-0.358213,-0.31941524,CM
1.0368572,-2.162681,CM
-2.1453032,-0.8572225,CM
-0.6391222,2.7879314,CM
-1.4585654,-0.17577471,CM
-0.45924556,2.8703928,CM
-0.57014024,1.2154324,CM
0.32314685,-0.07350377,CM
-0.59065133,-0.2829252,CM
-0.54100424,1.6122195,CM
1.6247451,-0.49922052,CM
0.90063417,-1.4812744,CM
-1.0962113,-1.1001922,CM
-1.1873926,3.5458586,CM
0.5587736,-0.22843395,CM
2.174993,-1.1577766,CM
-0.6070019,2.4890797,CM
2.9433722,-1.8887438,CM
-0.9557742,1.8030741,CM
0.24937035,2.3824203,CM
-1.4845866,-1.194926,CM
-0.47598916,-2.6680243,CM
-1.1307278,-1.6465689,CM
-1.8012894,0.42018348,CM
1.2416147,0.59998524,CM
0.6729874,-0.5561704,CM
-0.08182981,1.1904082,CM
-1.0618503,0.86336595,CM
-1.1768181,0.59043163,CM
-0.037949573,1.2726357,CM
-0.40455446,1.8379582,CM
-0.56109935,2.2877424,CM
-0.4212584,2.635096,CM
0.5830168,0.8945418,CM
2.0264378,-1.8518904,CM
-1.6691333,0.33826286,CM
0.19324055,-2.6199296,CM
-1.6236264,-0.57966125,CM
-1.8209149,0.41443276,CM
-0.56251955,1.5516212,CM
-1.4556882,-1.5777373,CM
-0.9554954,1.9113058,CM
-1.5370995,-0.148915,CM
-1.9214971,-1.3671669,CM
-0.09427427,-0.2366807,CM
0.36889604,0.96854526,CM
-2.7659905,-2.992684,CM
1.9210962,-1.7469585,CM
-1.2217448,2.3996358,CM
-3.1853058,-1.1731807,CM
-1.1454189,2.0092063,CM
-1.659392,0.9071476,CM
0.87836885,2.459898,CM
-1.2858948,-1.9356121,CM
-2.3516512,-1.2436303,CM
-0.797324,1.0501493,CM
0.28161246,-0.7009786,CM
-1.3870194,0.63257676,CM
0.25047585,2.809291,CM
-2.0603955,0.8565955,CM
-0.1616181,1.4793509,CM
0.99137956,-1.8907353,CM
-0.38230065,1.3736031,CM
3.5215018,-2.483901,CM
-0.18721947,-1.361544,CM
0.1037148,0.20160256,CM
0.7395633,-0.5883283,CM
-2.9138167,0.6563892,CM
0.18835267,0.2259154,CM
0.06453094,0.6808008,CM
0.52587235,1.7179031,CM
0.07610837,-0.6298805,CM
2.2067838,-1.7314435,CM
-0.54966253,0.12533103,CM
0.5777984,-0.6283233,CM
-0.058354184,1.8291392,CM
-2.2459905,0.24019973,CM
0.051209163,2.2926192,CM
-0.49699953,2.8336365,CM
-2.7213883,-2.0202029,CM
1.1357428,2.1584468,CM
-0.50801617,1.1822411,CM
-2.6902514,-1.9061551,CM
-0.502296,0.74356073,CM
-1.0871022,-1.2032263,CM
0.4348756,0.7186432,CM
-0.6597452,0.8077442,CM
0.97301835,-0.56953686,CM
-1.4421427,0.39479533,CM
-0.8031935,0.79943854,CM
-1.3044915,0.6817654,CM
0.2697792,2.7169716,CM
1.8652241,-1.9380593,CM
-0.652086,1.3038172,CM
1.5109608,-1.9412667,CM
0.08077844,-0.47589442,CM
-1.7953825,-0.5082256,CM
-0.49226755,0.16449982,CM
0.25453174,1.6387042,CM
-1.340978,0.7388465,CM
1.3003014,-0.8287349,CM
2.1387599,-2.0926995,CM
-0.38981292,0.30334574,CM
-2.0744905,-0.8390433,CM
0.35662612,2.420888,CM
0.46801466,0.47308803,CM
0.32490984,1.3516135,CM
-1.1690644,1.3433492,CM
0.054220144,0.50500476,CM
-0.951107,0.18551925,CM
1.7043084,-0.039071392,CM
0.0856118,0.5238927,CM
-2.7955918,-1.9075238,CM
-1.5816265,-0.68435663,CM
-0.6502478,0.26448166,CM
0.665483,-0.27097344,CM
-1.5430515,1.240292,CM
-0.94226116,0.40820396,CM
-0.64512885,1.5481651,CM
0.16162817,-2.5824728,CM
-0.46992,1.0682133,CM
0.9933816,0.09892637,CM
-1.4200597,0.9732261,CM
0.25117698,2.5699465,CM
2.3934875,-1.2898867,CM
-1.6296979,-0.6974979,CM
-2.923168,-2.550914,CM
-0.17841083,2.5080676,CM
-0.87534344,0.7187646,CM
-0.29681605,1.3305178,CM
-0.392871,2.080852,CM
0.7989376,1.1181018,CM
1.2268512,-1.8734615,CM
-0.29886666,2.4547873,CM
-1.6913273,0.4451425,CM
0.5730241,-0.5591347,CM
-1.0994818,0.8910414,CM
-1.6622626,0.49851862,CM
0.69306785,2.0495253,CM
-0.8788687,0.2935118,CM
0.017897313,-2.6973917,CM
2.2860894,-1.6660975,CM
-0.7324192,1.7712818,CM
0.7739762,0.49085277,CM
-2.12655,-0.31378797,CM
-0.17711191,-2.5888112,CM
-0.7880119,0.4646987,CM
-0.4926728,-0.0543769,CM
-1.0490676,1.5447118,CM
0.41151673,3.0764933,CM
0.9343474,-2.7028599,CM
0.24096079,0.6892211,CM
-0.9478695,1.5309463,CM
-1.7158221,-0.7312684,CM
-0.6791856,-1.4218715,CM
-0.02515824,-0.008943408,CM
-1.4150368,0.10206561,CM
0.63235635,-0.73436946,CM
1.0703622,0.033915084,CM
0.57109153,2.7245142,CM
-0.50055945,-1.1634095,CM
0.6144778,1.9264255,CM
-0.672257,2.0594964,CM
-1.4751416,1.3298651,CM
0.9528664,2.442017,CM
0.2655859,2.6655004,CM
2.3905077,-2.29084,CM
0.112953216,-2.4976237,CM
1.251736,-1.0361362,CM
-0.5371715,-0.40677133,CM
0.29950666,1.2265866,CM
-1.9872115,-2.3585978,CM
-0.11738216,0.6840297,CM
-1.1561242,-0.44533658,CM
-2.2998855,-0.31833953,CM
1.0609626,0.06928601,CM
-0.66267693,0.83713853,CM
-1.3271505,0.20371364,CM
0.43144277,1.1746079,CM
-0.24017009,0.44692215,CM
0.86373764,-1.5238034,CM
-0.96605587,2.2438066,CM
0.011792895,0.5855845,CM
-2.1401367,-2.1425476,CM
0.58468854,-1.2702367,CM
-1.2607046,1.5572963,CM
-0.9555889,0.17289187,CM
0.7694103,1.6592909,CM
0.04356361,1.6966476,CM
1.2548267,0.92846626,CM
0.72452396,1.2226952,CM
-1.3863143,0.6353831,CM
-0.94264865,0.78334916,CM
-0.95184463,-0.97763634,CM
1.2979155,-0.90755785,CM
-1.4529955,0.56375223,CM
1.2045132,-0.21041924,CM
-1.948578,0.031032022,CM
0.1533638,1.5814995,CM
0.2890868,-0.14062761,CM
-0.99980015,1.4135274,CM
0.91429216,-1.2953284,CM
-1.7604616,0.68318886,CM
0.26918823,0.3890351,CM
0.44658077,2.6805527,CM
-0.036772992,-1.7074059,CM
-0.05092993,0.4102366,CM
-1.7134262,1.9923036,CM
-0.41960683,3.1087115,CM
-0.42290318,1.0847778,CM
-2.4420688,-1.7896494,CM
-0.2450152,-0.13061157,CM
0.9106048,2.1350937,CM
-2.1628463,0.41008258,CM
-0.06269519,1.01075,CM
0.9962342,-1.6211394,CM
-1.6847864,-1.5056065,CM
0.51540226,3.1073997,CM
0.25758418,1.0982082,CM
0.614829,2.4232728,CM
1.8044093,0.5846891,CM
